Year,Month,Day,Hour,Minute,Temperature,RelativeHumidity,Precipitation,Sunlight,Wind
2018,2,10,0,0,34.43,75,0,0,7.16
2018,3,28,16,0,57.74,63,0.1,0,19.18
2018,2,16,1,0,48.13,100,1.3,0,20.74
2017,11,14,8,0,33.67,93,0,0,2.46
2018,2,6,23,0,37.76,73,0,0,2.28
2017,11,30,13,0,37.89,81,0.6,0,21.12
2017,7,10,13,0,74.17,58,0.3,60,19.02
2018,3,14,12,0,48.56,66,0,60,2.06
2017,10,21,22,0,57.94,75,0,0,11.29
2013,10,10,12,0,50.86,91,1.4,0,11.46
2017,12,16,13,0,37.53,76,0,0,8.75
2018,3,29,17,0,50.9,55,0,48.51,5.22
2017,2,24,14,0,43.57,66,0.4,0,12.25
2017,9,17,16,0,57.52,62,0.5,0,3.69
2017,10,30,7,0,37.99,95,0,0,1.79
2018,3,25,18,0,56.32,48,0,0,6.14
2018,3,15,17,0,51.6,64,0,0,3.58
2017,11,9,8,0,42.66,91,0.1,0,3.16
2017,9,2,12,0,58.69,71,0.7,0,8.7
2017,11,24,7,0,52.92,54,0,0,15.51
2017,3,6,20,0,37.78,94,0.4,0,10.41
2017,5,13,1,0,55.4,89,0.5,0,4.05
2017,2,20,23,0,47.25,78,0.4,0,6.27
2017,11,23,12,0,57.7,46,0,57.89,20.79
2017,11,6,10,0,37.85,87,0,0,12.5
2012,9,19,0,0,60.3,94,3.1,0,12.51
2017,10,6,14,0,55.33,56,0.3,35.74,11.72
2018,3,31,0,0,44.51,79,0,0,9.05
2017,12,7,1,0,35.13,73,0,0,1.12
2017,12,1,7,0,29.71,75,0,0,2.94
2017,11,6,14,0,47.07,65,0,5.11,12.81
2017,12,17,10,0,32.7,89,0,11.49,10.05
2018,4,2,2,0,34.9,82,0,0,4.41
2017,8,11,12,0,58.01,83,2.9,0,11
2012,10,14,20,0,53.31,71,1.4,0,10.74
2017,7,8,13,0,86.11,43,0.1,60,1.57
2017,12,11,12,0,43.93,86,0,0,14.56
2017,7,22,9,0,71.55,69,0.1,57.13,4.95
2018,3,2,6,0,28.18,84,0,0,6.52
2018,2,6,22,0,38.25,70,0,0,2.46
2018,3,13,1,0,44.96,78,0,0,16.93
2018,1,23,3,0,43.21,90,0,0,5.1
2014,1,5,7,0,42.03,79,1.4,0,20.15
2017,11,2,8,0,49.39,59,0,8.52,3.33
2018,3,29,13,0,46.09,64,0,0,3.33
2013,10,16,23,0,55.02,80,2.2,0,0.81
2014,1,13,20,0,42.76,96,1.6,0,2.25
2017,10,24,16,0,63.3,62,0,56.17,4.82
2017,4,17,17,0,53.24,65,0.6,0,19.93
2018,3,29,14,0,51.22,51,0,0,3.61
2018,3,16,13,0,49.64,68,0,0,9.17
2018,1,24,5,0,46.27,79,0,0,5.22
2018,2,28,21,0,26.06,59,0,0,14.77
2017,3,2,3,0,49.82,76,0.2,0,23.76
2018,3,8,21,0,50.45,58,0,0,8.52
2017,12,23,23,0,40.68,92,0,0,5.81
2017,11,23,13,0,58.98,45,0,60,19.61
2018,1,24,7,0,45.16,81,0,0,5.61
2017,2,7,17,0,42.3,89,0.8,0,3.33
2017,4,10,19,0,67.03,52,0.4,0,12.11
2017,11,14,18,0,43.52,71,0,57.28,5.39
2018,3,5,2,0,46.8,71,0,0,1.2
2017,11,13,1,0,37.96,83,0.8,0,15.21
2017,11,11,23,0,52.61,82,1.1,0,18.07
2018,2,9,15,0,42.04,62,0,58.72,5.92
2018,1,10,19,0,47.26,62,0,0,6.8
2017,8,11,7,0,54.79,91,1,0,4.12
2018,3,17,2,0,41.49,85,0,0,4.27
2018,1,25,22,0,49.37,61,0,0,5.7
2017,12,10,19,0,44.69,76,0,0,26.13
2017,11,23,4,0,50.56,53,0,0,11.08
2015,5,1,9,0,46.54,95,2.3,0,3.67
2018,2,25,13,0,27.39,46,0,60,18.39
2018,1,27,22,0,47.01,78,0,0,2.62
2017,12,2,12,0,35.04,71,0,60,6.5
2017,12,8,6,0,43.75,79,0.2,0,29.53
2017,3,7,12,0,43.59,75,0.1,48.51,12.73
2017,6,7,12,0,58.12,52,0.2,53.62,17.15
2018,2,13,12,0,37.42,47,0,60,9.24
2018,1,16,16,0,47.23,76,0.4,0,24.95
2018,1,15,18,0,45.95,60,0,0,14.02
2018,2,1,7,0,40.23,78,0.1,0,14.21
2018,3,10,5,0,51.24,63,0,0,6.32
2018,1,30,20,0,48.58,71,0,0,8.32
2016,8,4,23,0,61.34,93,8,0,8.63
2018,2,23,15,0,37.36,55,0,58.72,17.69
2016,9,4,20,0,61.74,84,2.1,0,8.47
2017,11,27,9,0,36.36,75,0,0,9.7
2017,1,13,22,0,33.39,83,0.2,0,32.97
2017,12,1,18,0,33.12,81,0,34.57,7.83
2017,12,12,11,0,37.2,72,0,4.47,13.35
2017,5,4,15,0,55.06,69,0.3,0,3.49
2017,12,1,22,0,33.48,81,0,0,5.54
2017,12,9,16,0,35.38,59,0,53.62,19.62
2015,12,16,3,0,48.67,81,1.6,0,4.93
2018,2,13,22,0,30.29,64,0,0,6.99
2017,10,27,3,0,58.01,63,0,0,3.47
2017,12,27,9,0,41.13,73,0.6,0,9.68
2017,11,12,23,0,40.17,75,0,0,16.27
2017,12,9,7,0,29.25,89,0,0,19.79
2017,12,25,7,0,33.6,93,0,0,5
2017,1,13,16,0,36.36,67,0.3,0,19.42
2017,5,6,20,0,55.74,78,0.6,0,9.49
2017,8,30,18,0,82.92,52,0.2,0,11.84
2018,1,18,17,0,49.08,71,0,26.81,24.33
2018,3,15,12,0,44.24,61,0.2,0,8.74
2017,11,26,3,0,33.98,88,0,0,9.97
2018,1,8,19,0,44.62,90,0,0,3.12
2018,3,26,12,0,50.47,57,0,43.4,6.8
2018,3,3,3,0,33.6,71,0,0,6.52
2018,3,18,1,0,39.67,89,1.1,0,7.21
2018,1,3,13,0,49.48,74,1,0,31.78
2018,1,23,16,0,48.11,68,0,31.91,9.3
2018,2,8,9,0,29.7,90,0,0,5.73
2017,7,25,11,0,59.41,73,0.6,0,13.73
2018,1,5,9,0,49.14,81,0,0,9.61
2018,1,12,23,0,39.4,92,0,0,3.36
2017,11,4,0,0,51.35,84,0,0,3.61
2018,3,18,9,0,39,88,0,0,3.11
2018,2,23,13,0,36.3,58,0,0,15.46
2018,2,18,22,0,33.44,73,0,0,11.02
2013,11,3,3,0,57.7,81,1.6,0,10.21
2017,12,26,14,0,46.96,66,0,0,17.68
2018,1,19,18,0,41.29,76,0.4,0,12.62
2017,2,8,5,0,39.51,93,0.1,0,6.36
2018,1,20,1,0,36.88,84,0,0,15.27
2017,7,18,14,0,84.94,47,0.1,56.74,2.34
2017,1,15,11,0,30.43,91,0.8,0,13.73
2018,1,31,7,0,41.09,79,0,0,4.12
2018,2,14,12,0,36.82,53,0,60,5.22
2017,12,15,2,0,42.46,84,1.4,0,18.3
2018,2,11,16,0,42.48,77,0.2,0,15.89
2017,4,25,22,0,40.87,92,1.9,0,9.62
2018,2,14,0,0,30.29,64,0,0,6.61
2012,10,27,8,0,36.59,94,1.5,0,15.21
2018,2,21,21,0,33.06,67,0,0,9.14
2017,2,28,15,0,52.66,61,0.6,54.89,27.06
2017,11,2,18,0,61.25,55,0,0,10.07
2018,1,5,19,0,53.35,75,0,0,9.68
2017,12,15,10,0,38.61,70,0,41.49,17.37
2018,2,15,3,0,33.06,62,0,0,11.24
2018,3,3,14,0,50.29,54,0,1.28,2.03
2018,1,15,23,0,45.25,63,0,0,25.09
2017,7,23,0,0,66.16,85,0.1,0,5.85
2017,11,20,15,0,47.5,58,0,0,10.52
2017,6,1,6,0,63.41,86,0.4,0,1.92
2018,2,21,16,0,41.81,47,0,60,17.46
2017,12,2,23,0,27.9,77,0,0,3.2
2018,2,3,7,0,33.26,94,0,0,7.3
2017,12,9,13,0,33.78,68,0,53.62,22.62
2018,2,15,19,0,46.42,100,0.6,0,7.76
2012,12,25,20,0,48.22,80,2.8,0,14.22
2017,11,10,23,0,47.55,82,0,0,15.23
2018,1,13,2,0,36.03,91,0,0,3.47
2017,11,10,15,0,49.03,64,0,0,9.64
2018,2,27,3,0,18.28,62,0,0,11.02
2017,11,29,12,0,39.96,76,0.4,0,6.17
2017,1,8,5,0,30.2,83,0.1,0,19.91
2017,12,26,12,0,45.61,71,0.1,0,15.94
2017,12,27,13,0,44.67,66,0,0,13.64
2015,9,1,17,0,64.04,81,2,0,28.18
2018,3,20,21,0,37.2,70,0,0,13.56
2018,2,26,13,0,23.99,43,0,53.62,19.67
2018,3,16,2,0,42.94,78,0,0,6.41
2017,1,2,19,0,32.63,95,0.5,0,9.56
2017,5,14,11,0,60.15,74,0.3,23.62,3.96
2017,9,12,10,0,55.53,74,1.2,20.43,14.62
2017,10,29,2,0,50.31,63,0,0,16.13
2017,1,14,22,0,31.77,83,2.1,0,12.61
2014,11,12,23,0,48,95,2.1,0,2.98
2018,3,2,1,0,31.51,84,0,0,10.66
2017,6,12,10,0,79.27,65,0.2,53.62,7.69
2013,4,12,0,0,55.15,71,2.3,0,11.08
2018,1,31,15,0,55.29,54,0,0,11.86
2017,12,21,13,0,45.03,78,0,0,5.59
2017,10,31,5,0,35.04,82,0,0,2.42
2017,8,11,17,0,61.9,71,1,11.49,11.19
2018,4,2,5,0,34.36,85,0,0,7.07
2014,5,23,7,0,56.05,93,1.8,0,4.72
2017,10,27,12,0,58.1,75,0.5,0,11.69
2018,2,4,12,0,38.25,65,0,0,5.37
2018,3,14,10,0,45.07,75,0,60,3.36
2018,3,19,10,0,32.14,61,0,0,15.89
2017,12,18,4,0,33.24,69,0,0,8.01
2014,10,11,12,0,61.84,91,2.4,0,2.68
2017,10,3,10,0,49.84,92,6.2,0,8.35
2018,3,14,6,0,42.4,90,0.1,0,5.41
2018,3,27,13,0,52,46,0,0,6.19
2018,2,6,14,0,43.63,57,0,44.68,8.57
2017,3,19,8,0,50.22,83,0.1,0,11.58
2018,3,31,1,0,43.72,81,0,0,8.42
2018,3,18,13,0,44.94,72,0,0,17.74
2018,3,10,23,0,49.6,93,0,0,8
2017,6,29,8,0,61.25,77,0.2,58.09,2.8
2017,11,20,21,0,45.82,47,0,0,8.42
2017,12,3,22,0,34.57,67,0,0,8.79
2018,3,18,20,0,42.58,67,0,14.03,11.11
2017,11,30,21,0,35.13,85,0,0,8.47
2017,7,14,17,0,68.68,64,0.2,48.51,11.23
2017,11,8,7,0,42.93,87,1.6,0,8.21
2018,1,16,4,0,44.38,68,0.1,0,25.44
2017,12,29,22,0,40.46,84,0.1,0,28.36
2018,2,4,17,0,42.64,51,0,42.13,5.14
2017,12,24,10,0,37.71,93,0,0,4.53
2018,1,18,20,0,47.79,78,0,0,24.23
2017,12,21,21,0,41.9,89,0.3,0,7.83
2018,2,19,7,0,30.85,84,0,0,4.53
2018,3,13,22,0,46.53,81,0.2,0,13.32
2017,7,21,16,0,81,52,0.7,0,5.3
2017,11,6,12,0,41.76,78,0,0,13.51
2018,3,22,4,0,30.18,61,0,0,3.61
2012,12,15,6,0,38.41,95,2.5,0,5.69
2018,1,13,21,0,34.2,90,0,0,5.59
2018,2,14,17,0,43.3,50,0,60,3.64
2017,9,10,1,0,56.61,78,0.5,0,2.55
2017,12,1,6,0,29.48,74,0,0,4.11
2017,10,26,3,0,57.56,88,0,0,3.41
2017,1,5,14,0,32.95,83,0.3,0,14.75
2017,11,28,1,0,43.47,62,0,0,16.04
2018,2,20,11,0,38.39,70,0,31.91,5.37
2013,4,29,15,0,54.7,68,2.3,0,3.83
2014,8,13,15,0,64.53,75,1.5,0,6.93
2015,2,27,10,0,40.68,88,1.6,0,13.41
2017,11,17,7,0,37.29,54,0,0,2
2017,7,24,14,0,66.96,59,0.6,60,14.82
2017,8,2,4,0,70.61,95,0.1,0,2.72
2018,1,13,3,0,35.19,90,0,0,4.22
2017,11,22,10,0,46.53,60,0,58.28,4.61
2015,4,17,16,0,59.25,79,1.5,0,11.71
2015,5,1,4,0,49.41,95,1.6,0,4.94
2017,11,29,5,0,36.61,87,0,0,5.2
2018,1,24,16,0,58.66,54,0,59.23,5.14
2017,12,7,20,0,44.58,64,0,0,13.29
2018,1,21,15,0,41.56,60,0,0,1.3
2018,2,8,3,0,34.57,91,0,0,1.63
2017,5,19,16,0,47.01,79,1,0,13.47
2018,1,9,16,0,53.58,63,0,44.04,5.27
2018,3,4,16,0,56.28,48,0,0,9.5
2018,2,11,0,0,33.21,83,0,0,6.52
2018,3,16,6,0,45.32,74,0,0,5.82
2017,2,5,18,0,41.38,85,1.9,0,7.99
2018,2,21,18,0,38.95,53,0,55.21,15.91
2012,3,18,13,0,45.45,86,1.8,0,8.32
2017,11,10,11,0,44.2,66,0,0,8.38
2018,1,9,15,0,52.14,63,0,0,7.15
2017,11,1,21,0,52.84,55,0,0,4.76
2018,3,15,0,0,42.22,72,0,0,10.43
2017,11,14,15,0,44.62,68,0,59.36,6.33
2018,3,1,5,0,27.41,53,0,0,9.63
2018,1,3,18,0,44.19,73,0,50.11,24.85
2017,12,12,14,0,42.39,63,0.1,42.77,13.17
2018,3,9,5,0,43.38,63,0,0,4.11
2017,11,30,7,0,33.91,88,1,0,16.11
2017,11,23,14,0,62.04,44,0,56.36,11.89
2018,3,29,5,0,39.22,85,0,0,3.91
2018,1,6,9,0,44.24,95,0,44.66,5.65
2018,1,21,22,0,40.96,73,0,0,4.2
2017,4,27,22,0,44.74,68,0.2,0,12.47
2018,3,6,6,0,45.52,78,0,0,2.83
2017,1,31,17,0,48.54,91,1.4,0,7.69
2017,12,25,21,0,40.28,53,0,0,6.09
2014,6,24,6,0,61.34,84,1.7,0,2.86
2018,3,29,6,0,39.4,85,0,0,1.12
2018,2,14,15,0,41.74,56,0,53.62,2.2
2014,3,22,10,0,51.3,73,2.1,0,15.79
2018,1,30,22,0,46.26,76,0,0,5.6
2018,3,21,14,0,41.88,29,0,60,17.32
2012,11,4,18,0,57.43,91,2.1,0,7.61
2017,5,19,18,0,49.12,81,0.1,5.11,7.15
2017,11,18,16,0,44.76,69,0,0,9.97
2018,3,11,0,0,48.69,95,0,0,9.02
2017,5,11,17,0,68.52,56,0.2,0,11.74
2017,6,9,16,0,69.64,63,0.1,0,6.5
2018,2,11,20,0,40.05,82,0,0,10.96
2017,4,2,1,0,49.87,79,0.1,0,4.94
2017,11,3,0,0,57.07,72,0,0,4.78
2017,10,31,4,0,35.51,81,0,0,2.8
2018,2,19,17,0,42.87,54,0,35.11,5.7
2017,12,16,19,0,37.56,85,0,0,9.66
2017,11,12,0,0,52.57,85,1.4,0,17.85
2017,11,7,11,0,36.64,89,0,0,6.49
2017,11,29,16,0,41.49,64,0,7.66,10.02
2017,12,5,22,0,35.85,91,0,0,5.37
2014,7,22,5,0,62.6,91,1.6,0,9.01
2012,5,12,2,0,65.88,95,1.6,0,1.41
2017,5,19,5,0,53.17,83,0.2,0,12.03
2017,12,9,6,0,29.3,88,0,0,18.86
2018,1,12,14,0,41.23,79,0,0,3.91
2018,3,13,5,0,41.94,73,0,0,14.7
2017,12,3,18,0,34.95,62,0,0,3.14
2018,2,23,17,0,36.81,58,0,53.62,18.26
2017,12,19,9,0,32.85,95,0,0,4.72
2017,3,22,7,0,40.71,95,0.5,0,4.83
2017,11,23,6,0,51.1,53,0,0,14.27
2017,11,1,7,0,39.99,67,0,0,3.11
2017,4,2,5,0,47.86,91,0.6,0,3.54
2018,2,5,17,0,46.36,43,0,38.3,7.16
2017,11,2,4,0,49.62,47,0,0,4.2
2018,2,3,11,0,35.33,72,0,45.32,7.33
2017,5,6,21,0,55.04,83,1.1,0,13.89
2018,2,28,3,0,19.98,65,0,0,7.16
2018,2,19,10,0,32.5,74,0,34.47,7.52
2017,12,8,1,0,46.8,60,0,0,22.81
2017,11,28,4,0,41.29,67,0,0,16.35
2017,1,8,4,0,29.73,84,0.1,0,19.46
2018,1,22,5,0,47.86,84,2,0,17.47
2018,1,5,2,0,52.11,77,0.1,0,18.54
2018,3,26,20,0,50.41,66,0,0,9.51
2018,3,5,11,0,47.77,78,0,45.32,10.97
2016,1,9,1,0,44.92,94,1.7,0,6.67
2018,1,5,4,0,50.25,81,1.1,0,14.21
2017,11,1,4,0,40.21,69,0,0,4.03
2018,1,29,5,0,41.88,85,0,0,4.75
2018,1,25,11,0,47.52,58,0,0,3
2018,2,20,9,0,33.71,80,0,17.23,3.23
2017,11,17,11,0,39.52,63,0,60,0.71
2017,12,17,6,0,32.56,89,0,0,14.33
2018,1,1,12,0,44.98,67,0,60,17.55
2017,12,19,7,0,34.45,94,0,0,3.5
2017,10,27,11,0,58.05,75,0,0,9.52
2017,11,8,21,0,43.48,79,0,0,6.49
2018,3,20,0,0,38.44,77,0,0,11.41
2017,7,23,4,0,66.15,85,0.2,0,4.34
2017,8,31,11,0,63.41,85,0.9,0,15.29
2014,8,31,12,0,64.92,80,1.9,0,7.61
2017,7,26,5,0,57.49,82,0.1,0,10.11
2012,12,18,1,0,42.19,87,2.3,0,14.79
2012,10,27,4,0,43.74,95,2.1,0,5.72
2017,11,9,7,0,42.71,90,0.1,0,2.55
2017,12,27,8,0,38.68,74,0.1,0,7.52
2017,1,13,23,0,33.3,88,0.1,0,36.27
2018,2,7,15,0,37.78,74,0,0,9.9
2018,1,20,3,0,37.27,82,0,0,16.6
2018,2,27,14,0,25.09,44,0,28.09,12.41
2017,12,23,14,0,42.93,89,0,0,1.12
2018,4,2,12,0,57.88,36,0,42.77,9.68
2016,7,12,11,0,67.17,89,1.6,0,2.69
2017,12,19,20,0,37.09,83,0,0,2.92
2017,10,29,21,0,48.51,88,0,0,6.65
2012,12,18,0,0,41.85,88,1.5,0,17.91
2018,2,1,4,0,43.12,75,0.6,0,22.91
2018,3,11,17,0,50.09,89,0,0,12.84
2018,2,16,19,0,47.41,72,0,0,5.66
2018,2,20,4,0,35.8,72,0,0,1.61
2018,3,30,4,0,39.88,86,0,0,7.91
2018,3,9,2,0,45.68,62,0,0,7.07
2018,2,5,5,0,32.56,92,0,0,2.06
2017,12,23,0,0,41.99,89,0,0,1.12
2017,12,14,23,0,43.2,80,0.5,0,22.15
2016,1,4,0,0,42.93,74,1.7,0,11.74
2017,7,11,18,0,69.85,63,0.2,0,6.04
2018,3,19,16,0,43.92,50,0,0,7.84
2017,12,19,23,0,36.5,85,0,0,3.18
2017,10,30,2,0,41.99,87,0,0,2.92
2018,3,25,19,0,54.91,50,0,47.87,6.73
2017,11,15,22,0,38.01,82,0,0,1.8
2017,10,30,20,0,43.23,73,0,0,2.94
2017,11,8,1,0,43.79,83,0.4,0,7.23
2017,12,16,16,0,39.97,78,0,0,8.55
2017,7,20,17,0,76.14,55,0.2,6.38,7.88
2018,3,16,1,0,45.39,73,0,0,6.76
2015,7,25,3,0,68.74,84,2.5,0,5.16
2018,1,3,10,0,53.51,73,0.2,58.09,34.88
2018,2,19,1,0,32.36,80,0,0,7.19
2018,2,3,22,0,33.64,77,0,0,5.56
2017,5,6,19,0,58.12,71,0.5,0,8.32
2017,6,7,10,0,55.24,60,0.1,56.17,17.03
2017,10,22,8,0,48.4,77,0,0,10.3
2018,1,19,9,0,39.13,82,0,0,14.65
2018,2,2,2,0,33.15,94,0,0,5.27
2018,1,24,14,0,54.12,65,0,58.28,6.02
2017,11,13,6,0,38.97,82,0.1,0,14.11
2017,8,16,3,0,68.13,85,0.3,0,5.56
2013,12,25,13,0,41.76,91,3.4,0,3.3
2017,12,7,22,0,44.47,70,0,0,25.04
2018,2,15,21,0,44.65,100,0.6,0,9.31
2018,3,30,19,0,48.2,85,2.5,0,12.13
2017,10,25,16,0,70.07,54,0,56.36,1.8
2018,3,2,21,0,38.05,80,0,0,6.45
2018,1,25,9,0,44.04,60,0,0,4.44
2018,3,25,7,0,41.41,74,0,30.98,3.01
2018,2,5,10,0,33.3,89,0,0,1.36
2018,3,6,10,0,47.32,81,0,0,10.16
2017,12,31,1,0,52.18,80,0,0,23.82
2018,1,26,17,0,46.96,79,0,0,6.62
2017,3,9,14,0,52.36,79,1.8,0,15.89
2018,3,23,4,0,38.39,89,0,0,7.38
2018,3,29,20,0,50.29,52,0,28.43,2.01
2017,10,25,4,0,52.84,88,0,0,4.7
2018,2,25,5,0,23.38,57,0,0,14.53
2017,11,16,15,0,42.84,50,0,0,2.5
2018,1,8,5,0,39.31,95,0,0,2.55
2017,12,4,16,0,40.75,73,0,0,21.39
2017,12,28,10,0,31.46,83,0,0,27.2
2018,1,11,10,0,39.92,87,0,12.77,2.73
2018,3,28,23,0,48.87,83,0.6,0,17.34
2017,10,28,15,0,55.04,54,0,34.47,15.84
2017,6,7,8,0,52.21,70,0.5,60,15.25
2017,12,3,2,0,26.78,76,0,0,3.5
2017,6,4,7,0,58.95,85,3.4,0,12.18
2015,6,13,5,0,61.39,90,10.3,0,1.63
2018,2,22,21,0,32.16,66,0,0,14.87
2017,12,7,13,0,40.66,76,0,60,0.22
2018,2,14,11,0,34.32,62,0,60,5.05
2017,12,18,16,0,38.7,80,0,0,16.15
2017,12,5,20,0,36.82,91,0,0,4.56
2017,12,24,13,0,41.86,85,0,0,4.72
2018,1,21,10,0,37.83,86,0,0,10.02
2018,3,29,15,0,50.67,57,0,0,5.22
2018,2,12,10,0,34.12,78,0.1,0,8.42
2015,12,9,7,0,47.21,93,1.6,0,2.55
2017,12,9,12,0,33.12,71,0,60,21.92
2017,5,6,9,0,53.51,71,0.2,0,10.5
2016,3,30,1,0,49.06,95,1.5,0,6.11
2017,10,30,18,0,49.73,57,0,18.43,5.92
2018,2,4,20,0,34.34,91,0,0,12.05
2018,2,9,17,0,42.58,61,0,0,7.71
2014,1,17,2,0,44.35,81,1.7,0,6.79
2017,12,19,22,0,36.57,84,0,0,2.55
2017,12,23,16,0,45.34,83,0,60,1
2017,12,25,4,0,36.23,92,0,0,3.86
2017,6,3,22,0,66.36,92,0.2,0,0.63
2017,11,19,3,0,39.33,77,0.5,0,8.64
2017,11,4,22,0,57.52,70,0,0,3.23
2017,9,10,10,0,56.88,72,0.3,45.96,5.8
2017,10,25,14,0,66.88,55,0,35.11,1.36
2017,10,30,19,0,46.02,65,0,0,5.37
2017,10,24,3,0,51.76,81,0.2,0,2.98
2017,12,29,15,0,39.47,47,0,0,11.63
2018,3,29,7,0,39.24,86,0,0,1.92
2017,9,12,9,0,56.32,71,0.2,0,13.32
2018,2,17,22,0,33.22,94,0.1,0,10.31
2018,3,19,12,0,38.14,51,0,0,9.35
2018,3,19,14,0,42.89,51,0,0,7.61
2013,10,16,2,0,52.32,93,6.1,0,1.92
2018,2,4,0,0,32.79,78,0,0,4.56
2017,12,27,17,0,45.37,69,0,0,10.6
2014,6,10,19,0,91.56,29,1.6,38.3,6.58
2017,11,20,18,0,46.47,55,0,0,8.69
2018,3,31,17,0,51.44,53,0,0,9.31
2017,10,21,17,0,68.77,54,0.1,60,14.46
2017,12,3,9,0,24.62,86,0,2.91,0.22
2018,1,7,2,0,43.45,71,0,0,5.91
2017,11,24,8,0,53.17,52,0,0,16.44
2017,8,15,20,0,85.66,40,0.5,0,7.39
2018,1,7,21,0,44.44,92,0,0,1.8
2017,3,6,17,0,42.01,83,3.4,0,8.32
2017,3,6,18,0,41.18,87,3,0,9.78
2018,1,31,21,0,52.29,50,0,0,14.01
2018,4,1,0,0,45.84,64,0,0,8.69
2017,6,28,19,0,69.87,58,0.1,0,8.01
2017,9,30,17,0,60.22,78,0.1,0,17.15
2016,4,30,23,0,45.73,94,2.3,0,9.9
2018,2,23,22,0,33.03,74,0,0,12.16
2017,11,14,20,0,38.39,82,0,0,5
2017,10,25,6,0,50.5,94,0,0,2.77
2017,8,19,10,0,64.38,67,0.2,53.62,7.8
2018,2,23,9,0,27.97,68,0,43.4,10.15
2015,2,21,15,0,37.99,89,1.5,0,9.21
2017,6,15,12,0,79.92,58,0.1,53.62,2.69
2018,3,8,12,0,49.77,50,0,56.81,8.85
2018,1,31,19,0,51.49,59,0,0,7.45
2014,10,17,8,0,64.24,77,2.7,0,20.84
2017,8,10,2,0,58.82,77,0.4,0,16.18
2017,8,31,15,0,63.97,81,1.6,0,10.6
2018,2,18,3,0,33.78,94,0,0,5.16
2017,5,8,3,0,51.51,92,0.3,0,8.35
2018,2,15,20,0,45,100,0.6,0,7.45
2017,10,23,11,0,49.82,76,0,0,13.65
2018,3,24,12,0,49.6,42,0,60,10.66
2018,2,21,22,0,32.92,70,0,0,9.83
2017,4,28,2,0,41.94,81,0.4,0,3.61
2017,3,1,13,0,44.85,68,0.2,0,27.75
2018,3,25,2,0,43.29,63,0,0,2.5
2016,5,29,7,0,57.79,96,3,0,2.28
2017,12,1,19,0,30.69,82,0,0,6.22
2016,1,11,9,0,41,91,2.6,0,10.63
2018,3,25,12,0,51.94,58,0,60,3.8
2017,11,3,10,0,54.1,74,0,51.7,1.12
2017,12,22,19,0,43.93,87,0,0,6.52
2018,1,12,4,0,40.21,94,0,0,3.8
2017,12,18,1,0,31.66,84,0,0,4.12
2018,2,27,15,0,25.27,43,0,28.09,12.5
2017,4,19,17,0,43.83,52,0.3,0,13.24
2018,1,2,11,0,39.92,82,0,60,18.57
2018,1,29,4,0,41.86,85,0,0,4.76
2018,2,27,18,0,25,44,0,17.23,11.68
2018,2,6,20,0,39.49,72,0,0,3.26
2016,10,25,9,0,53.96,95,2.1,0,9.93
2017,3,7,14,0,44.38,68,0.1,28.09,12.1
2017,12,6,23,0,36.09,85,0,0,2.55
2017,1,4,18,0,34.99,82,0.1,0,24.38
2017,4,15,22,0,52.29,84,0.7,0,8.99
2018,2,12,18,0,37.15,56,0,53.62,12.38
2018,3,25,14,0,55.42,47,0,53.62,5.15
2017,5,13,10,0,61.63,69,0.2,0,8.73
2018,3,28,12,0,53.76,63,0,0,8.72
2018,1,21,1,0,41.22,81,0.4,0,15.21
2017,10,28,19,0,51.28,61,0,0,10.96
2017,12,4,4,0,33.84,77,0,0,12.48
2017,11,12,5,0,51.8,86,2.4,0,18.63
2017,12,10,23,0,44.4,78,0,0,25.43
2017,10,21,1,0,60.3,75,0,0,2.3
2017,9,12,8,0,54.68,74,0.1,0,11.81
2018,2,2,5,0,31.75,97,0,0,5.15
2018,1,26,5,0,44.19,83,0,0,2.98
2017,11,27,11,0,41.68,60,0,0,13.8
2017,12,25,11,0,34.81,81,0,56.17,5.32
2017,12,6,17,0,40.24,73,0,60,0.92
2013,12,26,7,0,38.77,90,1.9,0,8.21
2017,7,20,14,0,78.24,53,0.1,53.62,5.44
2018,1,29,19,0,45.75,83,0,0,9.18
2018,1,24,21,0,50.14,52,0,0,5.61
2018,3,10,1,0,51.26,69,0,0,2.86
2017,12,11,22,0,44.55,71,0,0,22.24
2018,3,31,11,0,45.5,72,0,0,1.57
2018,1,20,20,0,46.27,78,0,0,27.89
2018,3,14,18,0,57,48,0,60,10.81
2018,2,16,17,0,48.96,67,0,19.79,6.41
2017,7,27,6,0,62.06,79,0.6,0,4.24
2017,6,27,15,0,80.67,46,0.2,25.53,1.41
2018,1,18,22,0,47.97,79,0.4,0,23.91
2016,3,6,2,0,34.09,91,1.6,0,3.12
2017,12,27,23,0,36.19,85,0,0,19.27
2018,2,8,10,0,30.11,86,0,0,4.8
2017,12,22,17,0,45.48,87,0,0,7.22
2018,1,5,13,0,55.51,63,0,0,12.72
2017,11,29,8,0,39.04,77,0,0,6.67
2017,6,28,1,0,70.43,70,0.5,0,6.49
2015,5,1,10,0,45.54,94,2.3,0,3.64
2018,1,30,21,0,47.25,75,0,0,8.57
2017,12,18,8,0,31.71,90,1.8,0,25.62
2017,11,10,5,0,40.84,83,0,0,4.95
2017,11,22,9,0,45.75,60,0,16.78,4.91
2017,11,30,2,0,35.13,82,0,0,10.91
2015,4,18,3,0,48.02,96,1.5,0,6.24
